Energy_MeV,target000,target001,target002,target003,target004,target005,target006,target007,target008,target009,target010,target011,target012,target013,target014,target015,target016,target017,target018,target019,target020,target021,target022,target023,target024,target025,target026,target027,target028,target029,target030,target031,target032,target033,target034,target035,target036,target037,target038,target039,target040,target041,target042,target043,target044,target045,target046,target047,target048,target049,target050,target051,target052,target053,target054,target055,target056,target057,target058,target059,target060,target061,target062,target063,target064,target065,target066,target067,target068,target069,target070,target071,target072,target073,target074,target075,target076,target077,target078,target079,target080,target081,target082,target083,target084,target085,target086,target087,target088,target089,target090,target091,target092,target093,target094,target095,target096,target097,target098,target099,target100,target101,target102,target103,target104,target105,target106,target107,target108,target109,target110,target111,target112,target113,target114,target115,target116,target117,target118,target119,target120,target121,target122,target123,target124,target125,target126,target127,target128,target129,target130,target131,target132,target133,target134,target135,target136,target137,target138,target139,target140,target141
0.4,0.0009423402819526323,0.03900060145680636,0.06973826887487897,0.0007849129487173594,0.0008448251658518047,0.0009964621588070726,0.0010160483154988602,0.0035713724348477157,0.010241274347312652,0.0007637916873412762,0.012765764326043552,0.0049550635715983025,3.0098650441189047e-05,0.0034398752799133596,0.0015492909902848318,0.003509652810955951,0.00572993903452832,0.004474134790506064,0.005671337863751615,0.001939840739400654,0.0021435479288139507,0.0015723524111089467,0.0003299215425423477,0.00036316988040578413,0.00330325452925346,0.0028790778483893257,0.0003898589081222768,0.0002902987825502241,0.00028806918730583226,0.00040413993634964943,0.00010732251693183391,3.422530493697491e-05,9.65476809043203e-06,2.459841060026989e-05,2.4415232630743166e-06,2.8490382612730325e-06,9.23303253720978e-07,2.4364105369372947e-06,1.5153701486702246e-06,0.001216443205964631,0.0011998278633853316,0.0018209594833263586,0.0013824945105223158,0.015400626478393159,0.020769501643534524,0.0031794673329278164,0.002246271720994746,0.0014626518774165194,0.0011891026269317576,0.020582841005416904,0.022092143149653423,0.016520129633777286,0.015015444449469898,0.0,0.00208705911573485,0.0063970723819693365,0.016049590389558593,0.0009093370406712945,0.01308593144663803,0.0025893549160731855,5.059052932783347e-06,0.0002454017841036141,0.006202287531586757,0.006031946714624427,0.011487495448106245,0.013024682499646972,0.00047665626369338386,0.00045927129916545746,0.0006794723301922719,0.0005946922343418499,0.08464433191231953,0.07803054555975233,0.028098664643743554,0.026915061605585273,0.009397258695704364,0.011081871926830985,0.008242758158492975,0.007455755592705227,0.007902940867506697,0.008286309794139324,0.004279196523823827,0.004183741701090229,0.0023149417055666394,0.002454317566116691,0.0008111905186617182,0.0008257396440572703,0.0005492254378967276,0.018191792082541163,0.019522396553091514,0.0148359756419855,0.012021504650768624,0.013611951425278773,0.04545994181671232,0.037509307549383614,0.04068599553820087,0.1074192033104666,0.008349501796326675,0.0072129657725957304,0.022541688515460217,0.02169631853278293,0.0011859118372200134,0.006211444017719733,0.0006851657891401002,0.011693625010986225,0.0066663828917632425,7.794724856058546e-05,0.0007163017182815928,0.006073100638567886,0.0032780481984518352,4.4254255522705134e-05,0.015335382589371479,0.0005827021223157137,0.0007904019444011777,0.03493018196156177,0.0003642075957776851,0.0,0.0005705457645674651,0.0057828893112663905,0.003883696289116549,3.885631767120498e-05,0.0006757295139315685,0.000915403476457665,0.0005408039149230722,0.005427591033014516,0.003044440676237204,2.669005912591163e-05,0.012792368907855046,0.01248652546606185,0.0011486101009098209,0.0,0.0,0.004994502164934612,0.0023525172302092685,0.001006492009980186,0.0007263260425981827,0.006566741130369735,0.01234470816423407,0.0006648806556473381,0.000739027147579081,0.0006732554005369565,0.0014638861950274499,3.2725903948669975e-05
0.45,0.0009582109264384771,0.03890342549244703,0.06889071104206158,0.000784655691039756,0.0008697245596995456,0.0010215092204896904,0.001018948818124383,0.0035266539303051157,0.010101941495096356,0.0007912113949119516,0.01266814915898139,0.004973081297760157,3.4200503613033435e-05,0.0033298918739611224,0.0015707266737275407,0.003532934128684292,0.005533645066419033,0.004474393485117818,0.005662435933416198,0.0019267283371410997,0.0021663133558011507,0.0016320897635343401,0.0003369930415739028,0.00037410672552462684,0.0031800725963613686,0.0028580056294995313,0.00039267517462686423,0.00030223268446210374,0.00029035449757408945,0.0004206146058842425,0.0001167512778398983,3.592087079227612e-05,9.843199278656836e-06,2.903706440813601e-05,2.6236280463327777e-06,3.0776103769950112e-06,1.2620842790125875e-06,2.4441688603084076e-06,1.9759875563749467e-06,0.0012133096160277996,0.0012322119806092936,0.0017473723634892331,0.0014022627594175996,0.01484711759385063,0.020600284754924415,0.0030723887483094666,0.0022565724701440063,0.0014216031316262713,0.0011879020737018456,0.019764680582782364,0.021802081081979736,0.01574289431285829,0.01475957722133661,0.0,0.002129693968321567,0.006102329015154457,0.015911520518894176,0.0009367616293623392,0.012984008188885225,0.002625946966782098,5.386810258053896e-06,0.00026131857473801236,0.006245137098509767,0.006093841052059355,0.011535028100975874,0.012999672901566596,0.000788723930824829,0.00047673719545524766,0.000588051445017998,0.0006141878599864415,0.08397232802282728,0.0772368785986109,0.02791737245957727,0.026615083768179375,0.009343173068651976,0.010991106511132593,0.008218632195509612,0.00750427079177756,0.007908201059531094,0.008294064118956826,0.00429877328643724,0.004235810063654113,0.0023490007142599515,0.002502179310888456,0.0008335679594714331,0.0008661365588421689,0.0005586455636506095,0.018043120248873584,0.019332918514993868,0.014710159668880745,0.011928586591897324,0.01342200535390638,0.04516522083680445,0.03714640780972019,0.04039361881718975,0.1066946352029143,0.008263444945456293,0.0071856261804148355,0.022399191731197657,0.02152545131281735,0.0012076144251651538,0.006151726003917539,0.0007045471119955983,0.01164113067511868,0.0068314091614768094,8.544576774949063e-05,0.000740406980744417,0.006059544969342655,0.003299622835264726,4.8614957920626494e-05,0.0151180794483784,0.0005878887237375115,0.0008173890686150576,0.0345285006296003,0.000398207764046003,0.0,0.0005984434860891183,0.005800472346816532,0.003911485175307269,4.278254323084269e-05,0.0007033596286422887,0.0009429905322437279,0.0005696380258536334,0.0054592811207005345,0.003065459577206808,2.9414223227845886e-05,0.012875022499297525,0.012384904007131074,0.0011242274217691413,0.0,0.0,0.00502978910650421,0.002400381942645351,0.0010524848705839526,0.0007641842917328875,0.0065028718646041785,0.012392666523756216,0.0007033586333295988,0.0007711437408134714,0.0006950765817887383,0.0014400805666231647,3.627605088581482e-05
0.5,0.0009537628929181097,0.038394623304204935,0.06872063242293149,0.0008051627698099554,0.0008487497814574514,0.0010480547780325321,0.0010857745298502729,0.0035677259054154244,0.010089555891113662,0.0008416671216258864,0.012603731087528424,0.004952389414084333,3.7689110001431085e-05,0.003255509137970695,0.0015711508912252751,0.003588387022749893,0.005410391458322198,0.004481862971201304,0.005649764583842856,0.0019003015825537306,0.00219338731745836,0.001654675766649976,0.0003421527187298486,0.00039649760337119903,0.0031164653241573287,0.0028389771535573547,0.0003986607552208205,0.0003135072710291453,0.0002898493105845672,0.00044048608313029466,0.0001241580729399821,3.7190910328912466e-05,1.090611240341042e-05,3.4230461135224504e-05,2.8710449075879472e-06,3.5179359560785985e-06,1.6335672054971044e-06,2.731010083148982e-06,1.8350218085982303e-06,0.001188662619091548,0.0012530473593589232,0.0017060814530138878,0.0014165207915146354,0.014451491168827576,0.020474420108622673,0.0029918632769416393,0.0022565857989565587,0.0013933746646706195,0.0012321540357819426,0.019208251544984994,0.021567127116230163,0.015188868949659115,0.014536109595386575,0.0,0.002150418391620901,0.0059251847439174095,0.01573320181474506,0.0009678908871070649,0.012930488819127122,0.0026552913860651804,5.468357642592282e-06,0.00027360742278738793,0.006302207198992453,0.006147712928256443,0.011526204309448253,0.013013539266191925,0.00044215549688807237,0.000501130000362975,0.000735369573702384,0.0006416197931343479,0.08336299693660792,0.07676253867812628,0.027689378392574356,0.026510349013874134,0.009306541446010976,0.010926097064713964,0.008183852586808996,0.007448649173070384,0.007868077655972954,0.008234400938201216,0.004291227769893139,0.004220042097544973,0.0023806040940312968,0.002495990048387707,0.0008558924474095025,0.0008750394116518613,0.0005787634252408379,0.017909997628756977,0.019184872998064356,0.01457747157848361,0.011789385847121038,0.013271171033512153,0.044769816040843166,0.03677469085936855,0.039868680915327206,0.10620401462431826,0.008244320671361213,0.0071614027733578785,0.02225331475872636,0.021342784751067684,0.0012272251388223245,0.006082773921986558,0.0007004366379556925,0.01156884697786102,0.006741957120063106,8.572447147234361e-05,0.000758963890849321,0.006049856478833219,0.0033217380944527797,5.254809690715954e-05,0.015086659877589708,0.0006182523039213223,0.0008497406747426741,0.0343532609965494,0.0003923133972440797,0.0,0.0006172104826661223,0.005810653956232346,0.003940269655610647,4.672274793883282e-05,0.0007232163456341654,0.000958857168279702,0.0005813809547264224,0.005465699564766758,0.0030850804549122837,3.2725478967419555e-05,0.01265286866806718,0.012314319618075302,0.0011141066959745474,0.0,0.0,0.004987478927455165,0.002395756171854879,0.0010364131222952947,0.0007712282629723772,0.006544806258603589,0.012195859603026962,0.0007142842147363452,0.0007859875692289883,0.0007178136437166026,0.0016104917412769672,3.7097361338573816e-05
0.55,0.0009552609322374584,0.03822704933897219,0.0681075491485887,0.0007915956141825104,0.0008993802186045126,0.001081978179874553,0.0010460148043557344,0.003548588521061489,0.01006768779966747,0.0008587108880281811,0.012510136467217188,0.004941712030006221,3.995530279262209e-05,0.003188802498011367,0.0015928837338167587,0.0036220550862717405,0.005302655529615851,0.004495836481610932,0.005714150761019163,0.0018931615953440074,0.002214657151268922,0.0016953934026502366,0.00035060784361519757,0.000405358020518226,0.003042586417150256,0.0028504840589662584,0.0004034487580167091,0.00032613958091101236,0.00029909718028430334,0.000453415735623484,0.0001410029809269889,3.96523307938002e-05,1.2778548842966685e-05,3.777101501351013e-05,3.2552749492772886e-06,4.077803263496458e-06,1.6362081632029452e-06,2.8229033353080587e-06,2.092737187291101e-06,0.0011966504714280236,0.0012760956581472766,0.0016759189527335838,0.0014329968466706073,0.014123216563213182,0.02025899844905954,0.0029196178489626304,0.0022733144169015873,0.0013692444281541807,0.0012243928558523134,0.018690154006499614,0.021351071276194598,0.014734374717762315,0.014330451309868868,0.0,0.002148036916949231,0.005581989491333565,0.015676617537071284,0.0009579202183057088,0.012815569413735732,0.002670838398456471,6.655989064703136e-06,0.0002885353811289717,0.0063314233897696645,0.006125779698035624,0.011527542630450003,0.01291922883214015,0.0005220687529359332,0.0005177442331962389,0.0006743344172954098,0.0006601929983688384,0.08235582498475638,0.07594456006901971,0.027483218855980568,0.026238934022741852,0.00926077953439318,0.010829646003806984,0.008162309161316095,0.00743451343414428,0.007833303586441654,0.008263778847166402,0.00432486231004134,0.004231594649494826,0.0023947824275137634,0.002544402838647187,0.0008757357101899688,0.0008930616075558892,0.0006048790267212073,0.017754906455246793,0.019010182053073643,0.014463922707545028,0.011712890242247084,0.01312464169356674,0.04426430632166027,0.03636514967999173,0.03937564869052766,0.10526138618527012,0.00820048484708448,0.007124236319450506,0.021935698771808523,0.02117648695434059,0.0011759428297694289,0.006044037275005329,0.0006963377831297547,0.01145657083624295,0.0067193243325100165,9.19633498242266e-05,0.0007802729573350453,0.006028181476308817,0.0033297958926608974,5.6835565197635886e-05,0.014914218725495292,0.0006302426496011975,0.0008297883587903036,0.033933141694654605,0.0005786786604032223,0.0,0.0006381050047036821,0.0058080805969097414,0.0039485800481558146,5.111819191243302e-05,0.0007541565263807805,0.0009951202821734853,0.0005941258877419668,0.0054822326821842675,0.0030932214935204265,3.577694049991527e-05,0.012509486067899025,0.012212354476333601,0.0011221138937444024,0.0,0.0,0.004993787802203139,0.0024267146248130155,0.0010811634920013834,0.0007957308221349045,0.006601008570090798,0.012076659240226632,0.0007434525462100194,0.0008122114342735886,0.0007320193392951383,0.0016738917229819114,4.296280314375736e-05
0.6,0.0009535246266693458,0.03781098916106873,0.06753472248130989,0.00087721762228705,0.0009109715460730134,0.0010861334541281764,0.001128915211039802,0.003561148960091882,0.009992375132928416,0.0008548916267540088,0.012381865041197879,0.004929318099219608,4.292311413671605e-05,0.0031412008159870525,0.0016084296083808964,0.0036277393756952545,0.005241251891402286,0.004428814790667803,0.005669466833492641,0.0018856603183848636,0.0022422750141773543,0.0017289658719147891,0.000362741422634652,0.000426748361428775,0.0029476910367865726,0.0027930067578621296,0.0004116351842282751,0.00033371675247706966,0.0002981978181661894,0.00047649161834627967,0.0001505834493757351,4.090244330634475e-05,1.4762642780260615e-05,3.8501068159946115e-05,3.58332290195078e-06,4.807002387613461e-06,1.7385574573049633e-06,3.0151154480696493e-06,2.211399586495221e-06,0.001180713515804046,0.0012602048721972996,0.0016556269699692348,0.001450196988744496,0.013843435986511677,0.020123027514136683,0.0028704110003423167,0.0022867052795769735,0.0013503871143773303,0.0012514678888299264,0.018290791075618224,0.02115350946562705,0.014339163465836031,0.01417540090741081,0.0,0.0021767104083188233,0.0056775462083148535,0.015508282509424922,0.0009979825647368648,0.012726631713860658,0.002681497871199566,7.873942603406718e-06,0.0003005500415409376,0.006320546093078906,0.006174799771001935,0.011480750552192312,0.01289828434108946,0.000524677497909435,0.0005418006734066375,0.00071206347014985,0.0007061027558054022,0.08175906819192137,0.07526297017915334,0.027243934212290346,0.026047702249762134,0.009221881163266173,0.010768914629580791,0.008163059091430414,0.007433751433423736,0.007867624621010481,0.008203585414445255,0.0043079015919821545,0.004266253715509398,0.002406982445575009,0.002563257102690177,0.0009053247771519281,0.000915808878093283,0.0006290809510956324,0.017624050442904837,0.01884323725165293,0.014323855560825783,0.011558281124902111,0.013011173033021281,0.044009993440808234,0.036129492548573554,0.03893316103813232,0.10441701213706951,0.008147429649865088,0.007089333858781039,0.02177009502486804,0.021008996262947253,0.0012827681334027419,0.00596968924686941,0.0008064767583839924,0.011401486930790718,0.006642891110859973,0.00010249769299511213,0.0008009484622564056,0.006008019581162705,0.003338429089846703,6.03358399619749e-05,0.014799549064265168,0.0006438710709973051,0.0008474723666510085,0.033598222604968225,0.0003964183854896583,0.0,0.0006517092199094382,0.005807651538913462,0.003960152010462093,5.4720831398088346e-05,0.000752116232062517,0.0010007288485086535,0.0006136240628177373,0.0054868875973936955,0.003100792583369237,3.949012705517052e-05,0.012420122695195374,0.012109125063878337,0.0011141088050637747,0.0,0.0,0.004900107820929628,0.0023979714557864603,0.0010933747648468443,0.0008106522651994142,0.006514843984543406,0.01201496536265548,0.000766155505255856,0.0008333535883834792,0.0007487597295495331,0.0015852187063207148,5.0858621721258284e-05
0.65,0.0009423190175143928,0.03701078537783717,0.06655013960769242,0.0007784134298773552,0.0009184507304671122,0.0011016502032418247,0.00107449940138152,0.003521868852201068,0.009831671839105082,0.0009061261282974187,0.012298758259229974,0.004935621534898107,4.362646599488192e-05,0.0030965408254345077,0.0016203998042548405,0.0036169287909624654,0.005178298174357869,0.004435827704074647,0.005713959403238912,0.0018834200528761514,0.002231115315500631,0.0017415196615553849,0.00035955983818895674,0.00043920872574893866,0.002926319489445477,0.002780007129767345,0.0004199551675792698,0.00034560648342870905,0.0003031503032491688,0.0004878514572456001,0.0001538921502171545,4.633782710555279e-05,1.558330800594858e-05,4.209863788063161e-05,3.6303085820295676e-06,4.991262540597511e-06,2.2634598626102782e-06,3.0597444430467385e-06,2.7941065399752235e-06,0.0011853346186550342,0.0012679079196147244,0.0016319772298677283,0.0014582186029588396,0.013573267726293614,0.019962813226566525,0.0028310484484346072,0.002263619343736553,0.0013508934223344623,0.0012516170924308544,0.01792991759595197,0.02093513875126971,0.014039196600416748,0.014037702248647463,0.0,0.0021988239374084984,0.005450775494560763,0.015314130000397304,0.0010171907104767435,0.012666704712507042,0.0027021807501645067,8.595600329960656e-06,0.000310950631663419,0.006332239697746614,0.0061576514638193025,0.011460137694720209,0.012850587105979989,0.0006655707095745526,0.0005402306342223611,0.000779424898538186,0.0006974367505061898,0.0811735411273524,0.0747082730499854,0.02708007538098409,0.025832956652843166,0.00915108462996495,0.010689768322948658,0.008127442661822883,0.00737367485893983,0.007794413364652622,0.008166619669181573,0.004304224453083777,0.004222067632678846,0.002430995788244139,0.0025640767319357405,0.0009149453465271091,0.0009331768481315437,0.0006315009216132276,0.017508241618416517,0.018681196620029972,0.014191024195888172,0.011543182205629512,0.012948776053569063,0.043608455985239436,0.03580832547484696,0.03870185656808968,0.1035928518517942,0.008117217804892808,0.00705175852498456,0.021564111482019126,0.020823881091359662,0.0012774325272080973,0.006083090348073802,0.0008043088825327965,0.011273855488916393,0.006719750406919343,0.00010585224328160207,0.0008184525924773899,0.005988874905691424,0.003346909237905278,6.376898735108657e-05,0.014688115553030151,0.0006570240192645011,0.0008979927314354106,0.03341034250155531,0.0005383906636743536,0.0,0.0006674852834433917,0.005798730389570438,0.003973135599878349,5.812045413935434e-05,0.0007843198074258919,0.0010139655478368192,0.0006135727023415704,0.005472337661438131,0.0031028698541820106,4.191921795508801e-05,0.012349379396607553,0.012047218125329497,0.0011078673044426237,0.0,0.0,0.00494080474928084,0.002432555692185476,0.00107959160687617,0.0008714553647020987,0.006363691975004496,0.011958162445578669,0.000777079110023538,0.0008536445447643522,0.000774646733145794,0.0017628711736514893,5.101972477335255e-05
0.7,0.000937877558011663,0.036869033104529096,0.06587636693195191,0.0008449919091336675,0.0009344278089243287,0.0010993753924992656,0.001113219753921798,0.003460797399692337,0.009795516005262683,0.0008810781871775609,0.012182139247733734,0.004923622647045771,4.8639182651953397e-05,0.003072452970072176,0.001613075742907988,0.0036345973623343178,0.005065896176234306,0.0044550173344970875,0.005649919596363945,0.0018691345607092938,0.0022479922536770207,0.0017385767868135773,0.0003733207087928807,0.00044315560144628273,0.002876092514631361,0.002796410002949421,0.00042574178663368125,0.00035530590065057624,0.0003081043569537633,0.0004997683959115599,0.00016213101840174346,4.781129506784417e-05,1.890563540087374e-05,4.78059779171182e-05,4.148261122340338e-06,5.920537552346131e-06,2.7607079070143387e-06,3.4523932011201283e-06,2.9848842194956752e-06,0.0011764828161388427,0.0012841196857369197,0.0016170938046037749,0.0014650892291458704,0.013356801533294181,0.019784003224745352,0.0027798072644295074,0.0022697723554047154,0.0013447098420855295,0.0012701259391381214,0.01757699369776657,0.02070250610255663,0.013749876250374441,0.01387772163907184,0.0,0.0021906224745139573,0.00548410131510247,0.015232903809200333,0.0010233482359221573,0.012552980897137087,0.002712478200375054,9.19649134568743e-06,0.0003206226747638677,0.00634736405864588,0.0061589038195139795,0.011414315419991538,0.01277425378073555,0.0004588219824930113,0.0005456138760301277,0.000847075627665651,0.0007325044480528722,0.08032239345783788,0.07400278328785283,0.02676991097687521,0.025552359027474426,0.009090406711822053,0.010632442873111181,0.008079780889460564,0.007374522785062529,0.007822679622793545,0.008100441596995363,0.0043122442429255154,0.004263545173891975,0.002440325119312214,0.0025789070614341794,0.0009415583490503568,0.0009546338180452488,0.0006572823662005604,0.017308707884425425,0.018486519751514226,0.014105448751568422,0.011476714980982317,0.012831854387855366,0.043200822545690264,0.03553795910306374,0.03818049347495873,0.10246457636833556,0.00804523283790332,0.007013060555799962,0.02133028867692691,0.020629563553395614,0.0013043139215879298,0.006037728445633939,0.0007895646875848544,0.01125175797516246,0.006651533062640769,0.00012070143708358566,0.0008277146342927746,0.005956519229559091,0.003344620866694909,6.75569121452336e-05,0.014540764497005183,0.0006894209756285061,0.0009614604885056117,0.032956386720978274,0.00047273194815275737,0.0,0.0006790645871881702,0.005779185178988953,0.003973397723311654,6.17482179491069e-05,0.0007881512248575784,0.001004994906502616,0.0006277583495567215,0.005465989613234135,0.0030937090435918524,4.4380647575951974e-05,0.012230756441539354,0.011938594402938714,0.0011003775773882059,0.0,0.0,0.004927100402677173,0.002452491537437297,0.0011120530535462996,0.0008814990086403403,0.006270979054047018,0.011881910468463257,0.0008053670966211964,0.0008626130459330136,0.0007834250485013536,0.0016833777127607482,5.091089976983012e-05
0.75,0.0009330851721701471,0.03655266591669314,0.06570409646038813,0.0009059113548241585,0.0009514096918525331,0.00108456521332279,0.0011414089474381162,0.0035278648147413555,0.009597669571871853,0.0009335590225662799,0.012080164177577186,0.004892625259438868,4.922432668337026e-05,0.0030393703397269866,0.0016370213329140785,0.0036589162376952714,0.005023635686495015,0.004453635033664345,0.005618079533783052,0.00187967414523588,0.002257889884939117,0.0017798540399946493,0.0003759874762617065,0.0004533997275970225,0.0028847841590209917,0.002812662359303285,0.0004331082954434966,0.0003610297493023186,0.00031188088045298136,0.0005146485077941455,0.00016817285211841388,4.955464185476128e-05,1.9588633125047194e-05,5.268607217041232e-05,4.454714459430797e-06,6.5089880910430945e-06,2.3100707921456e-06,3.6896803268371362e-06,3.0085556069783103e-06,0.001151176698181202,0.0012874053407881836,0.001608028502568109,0.0014800466289431713,0.013171907970496789,0.019598132718911664,0.002760646475107234,0.0022655725812591697,0.0013313745979051939,0.0012670953079381734,0.017316572787760547,0.02049750308262685,0.013500183849379087,0.013747056856578933,0.0,0.0022054298749110295,0.005373435665001129,0.015128525263381317,0.0010387687751505714,0.012451542954630596,0.002704855406495101,9.529632135144854e-06,0.0003329822577950389,0.006353960207042889,0.006165026404564841,0.011352275130383855,0.012747664616269472,0.0008301164810342443,0.000559283856374885,0.0009905353812653392,0.0007290270759889687,0.07942672777765912,0.07314288138606828,0.02657798106040828,0.02535488810706286,0.00903468165923814,0.010551157741260973,0.008017612138771982,0.007357874484951039,0.0077238306278684075,0.008100829791711086,0.004333110090980099,0.004261972320967841,0.0024424488637222494,0.0025757540158086968,0.0009587349352680946,0.0009630302862406428,0.0006747129844997244,0.01721710291025259,0.018349429720937154,0.013996317482440936,0.011348649886995028,0.012814413580773683,0.042793443863244456,0.03510657204001732,0.03807878188506645,0.10151194232869501,0.007980907163000477,0.006980467634040071,0.021152010538031223,0.020430718965942018,0.001397185451072096,0.005899300156929541,0.0008656827299597074,0.011153260543831924,0.0066480500784672665,0.00012131503213359423,0.0008429922287206423,0.005928568261971384,0.0033416076485927124,7.129812202689408e-05,0.01446923756912314,0.0006485991240713639,0.0009549829925684041,0.032626127537114906,0.0005390345472524954,0.0,0.0006948655462327274,0.005764069842077611,0.003972057013162799,6.546565102205199e-05,0.0008081541427364468,0.0010273127552164222,0.0006398421821879537,0.00544581033406057,0.0030900235934150405,4.747564107996216e-05,0.012174654171152478,0.011842565304280305,0.0011096585650034146,0.0,0.0,0.0048733576818149665,0.0024108497471791858,0.001125031970077114,0.0008700238178805218,0.006338039567235004,0.011631832400444577,0.0008146815340126594,0.0008858117956556179,0.0007997598456946596,0.0017168596812341132,5.967718070240696e-05
0.8,0.0009183979724169789,0.03629272469573289,0.06524914793801144,0.0008886472798021484,0.0009712773861787199,0.0011317235610046512,0.0011800460308505386,0.0034758371832445322,0.009695023196460248,0.0009279369483849616,0.012002487792286489,0.004878089638797082,5.4601189686918185e-05,0.003026304912904527,0.0016354724408916815,0.003671332861181876,0.004984673239650088,0.0044250476101552515,0.0056898363274337374,0.0018588433205862051,0.0022709149748111565,0.0017621514806328478,0.0003800352886668268,0.0004758180326554708,0.002825216072549407,0.00279526212128187,0.00043597606789049496,0.0003714689702442377,0.00031610171754072557,0.0005253348870915485,0.00017372952602761357,5.317651147893303e-05,1.992701591693797e-05,5.434206718502339e-05,4.8868561889744035e-06,6.77496375376081e-06,3.7166943410509817e-06,4.490607913273279e-06,3.7020603554702472e-06,0.0011715571014484286,0.0012859591032340432,0.0015845166969784006,0.001482674894043279,0.013015237119012535,0.019452483511079192,0.002718292600447567,0.0022727339854705713,0.0013354158581766547,0.0012819964469708745,0.017082744989157923,0.02035988385275127,0.013288590137379772,0.013640735751243497,0.0,0.0022125720722297546,0.005073561001374402,0.015001650965042046,0.0010478879851172958,0.012392049272983843,0.00271401248307486,1.0888774047197476e-05,0.00033864627351480457,0.0063645079389236985,0.006152438802055502,0.011320012535572193,0.012669820133088764,0.0007690589134600155,0.0005859682833240042,0.0005598565864056313,0.0007578332611861665,0.07925367389205322,0.0726643041133859,0.02638400252565172,0.025114550194722144,0.008981679236770013,0.010488133801595082,0.007954046204014973,0.007295070954773328,0.007722059047842833,0.008057117677913358,0.004325760439049987,0.004235645633257655,0.00245757001273452,0.0025858872598726345,0.000965896332873899,0.0009768416886374817,0.0006945116068558898,0.017123249856984397,0.018228116605862352,0.013873356515796995,0.011303682141300075,0.012688666612409227,0.04246947099897195,0.03492989674018856,0.03796402524618128,0.10059504349946599,0.007915020183808519,0.006929727870691955,0.020978036306504085,0.020285038738848363,0.001340698082642346,0.006015941027074005,0.0008247949134432633,0.011094374163124775,0.00669824912680582,0.00011176569465675589,0.0008538246781808346,0.005902808489774659,0.0033481444966397948,7.443243550220072e-05,0.014382137994884477,0.0006865454704893902,0.0009379036861957846,0.03239238836638458,0.0005048070661612754,0.0,0.0007004711464182477,0.005748558666971889,0.003966606310023015,6.831295476631815e-05,0.000815544676719198,0.0010654847746134647,0.0006496461329466518,0.0054363004515360636,0.0030850098963655734,4.955882164273199e-05,0.01211782406610098,0.011785795866699623,0.0011296599924053938,0.0,0.0,0.004874241188111498,0.002461758104513281,0.0011343541824305736,0.0008865402976044653,0.006309680481439322,0.011751312877304505,0.0008247645383578558,0.0008978105449944589,0.0008056304729123285,0.0018691449567232936,5.948802467036459e-05
0.85,0.0009107643792716956,0.03610568630357138,0.06454205723868262,0.0009024020586571466,0.0009636374113654939,0.0011472750500651154,0.001154124360525403,0.0035660940557483956,0.009542750276604832,0.0009040498993648315,0.011901095998044607,0.004886182155071324,5.403550474989959e-05,0.0030110743483946715,0.0016445384367043292,0.003642643479588693,0.004962646964605193,0.004393431550778073,0.005612828812696324,0.0018590248307913922,0.002255686758439724,0.0017805152286328547,0.0003966062163030812,0.00047871494179471013,0.002799895631903937,0.0027865904860124935,0.00044427060046795485,0.0003770853550970373,0.00032159207136779844,0.0005334557189045627,0.0001802788354316727,5.584581598441331e-05,2.2626364837709167e-05,5.635263425318582e-05,5.674365327776321e-06,7.603346785498712e-06,2.955388781312223e-06,4.7436349695805664e-06,4.021943646685775e-06,0.0011671328386662187,0.0012843006013399984,0.0015781883029337951,0.0014923748123779575,0.012821441378330455,0.0192893745067575,0.0026741726896483764,0.0022705287893601094,0.001322655996517132,0.0012983492218728017,0.016813463612526745,0.02017063628248812,0.013135842989939127,0.01351384788009965,0.0,0.0022384690012577473,0.005379974739697491,0.014844883951021086,0.0010771366079669474,0.012303994971989871,0.002706410543606531,1.1610539735106061e-05,0.0003498165242333767,0.00632951518967317,0.0061597472656168325,0.011251911588672833,0.01258798179668426,0.0006485111166112148,0.0005906129593591879,0.0008470013158777724,0.0007723944964682908,0.07787175632469917,0.07172932774807905,0.026179882343183494,0.024923798369765528,0.008939720558495743,0.010410169515426735,0.007974788383466045,0.007270944046338982,0.007720482087183842,0.008029122580066023,0.0042714737571790075,0.004227593505698588,0.0024596954235851544,0.0025983191478392547,0.0009615498181412249,0.0009894296241129879,0.0006749943568173461,0.016966789248753656,0.01805186657219056,0.013740817305356253,0.01124449952463848,0.012409304948528311,0.042063824543362396,0.03444133616483663,0.037491767618523075,0.09953111224630339,0.007909998784904797,0.006904101886364743,0.020825973909546273,0.020077190680915995,0.0012870427372433239,0.00584929861628945,0.0009030868587049085,0.010990765868481139,0.006680504507757472,0.00011862099781963134,0.0008605378506750651,0.005873601646028174,0.0033375215274544902,7.754500464589594e-05,0.014177112840831734,0.000702609605254308,0.0009416474284486499,0.03210196613710557,0.0004530421888925831,0.0,0.0007149343203924961,0.005723091021567681,0.00395946530914044,7.186980259386008e-05,0.0008249755456149448,0.0010403304831761787,0.0006551154821947959,0.005407339464743554,0.0030744754233383615,5.3546171041538916e-05,0.011989548032337462,0.011690940699637997,0.0011096073289672225,0.0,0.0,0.004800214653436704,0.002464345413398158,0.0011306476185083004,0.0008699023528217764,0.006286936897950078,0.011623240134548577,0.0008434477940399565,0.0009065983318614267,0.0008258279390001161,0.001884131114879376,5.888259700016272e-05
